id,band,title,year,albumID,rand()
15005,23310,Into the Gore,2004,81664,79724
15006,23315,Diagrama,2009,81665,79723
15007,23318,The Stonewalker,2006,81666,79722
15008,23319,Nightmare Factory,2000,81667,79721
15009,23319,Flowers of Flesh and Blood,2003,81668,79720
15010,23319,Evil Never Dies,2006,81669,79719
15011,23319,More Unreal Than a Box of Precious Metal and Radioactive Ore,2009,81670,79718
15012,23320,Revelation Unleashed,2008,81671,79717
15013,23322,Scarlet Slaughterer,1989,81672,79716
15014,23322,The Gods of the Crime,1992,81673,79715
15015,23322,I Was Watching My Death,1992,81674,79714
15016,23322,Alcoholic Suicide,1994,81675,79713
15017,23322,Acceptance of Death,2010,81676,79712
15018,23327,Temple of Guilt,2009,81677,79711
15019,23327,The Blood Dance,2011,81678,79710
15020,23327,Three,2013,81679,79709
15021,23327,...When Dead,2015,81680,79708
15022,23333,Niemandsland,2012,81681,79707
15023,23335,Comedores de cerebros,1999,81682,79706
15024,23335,Metamorfosis,2001,81683,79705
15025,23335,Doctrina de la perpetua violencia,2003,81684,79704
15026,23335,El increíble ataque de los moros zombie,2004,81685,79703
15027,23337,Lawless Perdition,2016,81686,79702
15028,23339,Conquest,2005,81687,79701
15029,23339,Path to Holocaust,2013,81688,79700
15030,23340,Quan es fa fosc,2010,81689,79699
15031,23343,Muerte a la república,2012,81690,79698
15032,23345,Mutilation of the Soul,2015,81691,79697
15033,23348,Innoculation,2011,81692,79696
15034,23349,Smothered,1995,81693,79695
15035,23349,Man Grows Cold,1998,81694,79694
15036,23349,Crush the Dream,2001,81695,79693
15037,23349,Where There Is Power| There Is Always Resistance,2003,81696,79692
15038,23351,Death Falls Silent,2002,81697,79691
15039,23351,A Collection of Broken Dreams from the Common Man,2005,81698,79690
15040,23354,Juche,2014,81699,79689
15041,23355,Malevolence,1994,81700,79688
15042,23355,Transcending the Godless Age of Science,1998,81701,79687
15043,23357,House Broken,2004,81702,79686
15044,23358,Maleïnt el món,2011,81703,79685
15045,23366,Subconscious Insane,2014,81704,79684
15046,23369,Rebellious Mayhem,1992,81705,79683
15047,23369,Brutal Gore,1994,81706,79682
15048,23375,Malignant Butchery Maniacs,2014,81707,79681
15049,23375,Defecation Propaganda,2015,81708,79680
15050,23376,Black Death,1997,81709,79679
15051,23376,Path to Repression,2006,81710,79678
15052,23378,The Promise,2014,81711,79677
15053,23382,Cosmovisión,2007,81712,79676
15054,23384,Assailing the Holy,2016,81713,79675
15055,23392,Kuolonvietti,2014,81714,79674
15056,23395,New World Disorder,2006,81715,79673
15057,23395,Atomizer,2010,81716,79672
15058,23397,Weaponized,2015,81717,79671
15059,23403,She Died like the Whore She Was,2006,81718,79670
15060,23403,Sodomize Her Virgin Ass,2006,81719,79669
15061,23404,Necropolis,2005,81720,79668
15062,23407,La maldición de tu karma,2015,81721,79667
15063,23412,Eros & Thanatos,2004,81722,79666
15064,23412,Succube,2006,81723,79665
15065,23412,Multiplicity,2012,81724,79664
15066,23413,Wounded Knee,1994,81725,79663
15067,23414,Voldtar små barn?,2007,81726,79662
15068,23414,Smegma,2008,81727,79661
15069,23414,Satanic Cum Fuck,2011,81728,79660
15070,23416,Im Auge der Zeit,2012,81729,79659
15071,23416,Tod der verfaulten Welt,2015,81730,79658
15072,23421,Bowels of the Holy Anoint Us in Evil,2003,81731,79657
15073,23421,For Rats and Plague,2006,81732,79656
15074,23421,Behold the Ascension of the Execrated,2012,81733,79655
15075,23422,Devastado,2008,81734,79654
15076,23423,From a Decadent World,1995,81735,79653
15077,23423,Desde un mundo decadente,1998,81736,79652
15078,23423,Planeta odio,1998,81737,79651
15079,23423,Autonémesis,2000,81738,79650
15080,23423,Creature,2004,81739,79649
15081,23423,Building: Hell,2010,81740,79648
15082,23431,To Drown,2011,81741,79647
15083,23431,Roots of Grief,2013,81742,79646
15084,23432,Cruzando la oscuridad a tu lado,2006,81743,79645
15085,23434,Programmed Decimation,2009,81744,79644
15086,23434,End of Man,2012,81745,79643
15087,23435,Murder One,2003,81746,79642
15088,23437,The Unsettling Dark,2008,81747,79641
15089,23437,Encounter the Monolith,2010,81748,79640
15090,23437,Cold and the Silence,2015,81749,79639
15091,23443,Ideology of Death,2001,81750,79638
15092,23444,Mourning Requiems,2008,81751,79637
15093,23445,Martyrs Shrine,2007,81752,79636
15094,23446,Obliteration,2014,81753,79635
15095,23449,La última tiranía,2007,81754,79634
15096,23450,The Unconsciousness Acts,2014,81755,79633
15097,23457,Eternal War,2010,81756,79632
15098,23458,Fade of Life,2013,81757,79631
15099,23460,Attempt to Assassinate,2010,81758,79630
15100,23461,Disin4mation,2010,81759,79629
15101,23461,Sanctimonious,2014,81760,79628
15102,23462,Impure,2014,81761,79627
15103,23463,Mass Madness,2011,81762,79626
15104,23463,Rise Again,2014,81763,79625
15105,23469,Dead End,2006,81764,79624
15106,23471,Silence,2007,81765,79623
15107,23471,Charge This World,2011,81766,79622
15108,23476,Master,1990,81767,79621
15109,23476,On the Seventh Day God Created... Master,1991,81768,79620
15110,23476,Collection of Souls,1993,81769,79619
15111,23476,Faith Is in Season,1998,81770,79618
15112,23476,Let's Start a War,2002,81771,79617
15113,23476,Unreleased 1985 Album,2003,81772,79616
15114,23476,The Spirit of the West,2004,81773,79615
15115,23476,Four More Years of Terror,2005,81774,79614
15116,23476,Slaves to Society,2007,81775,79613
15117,23476,The Human Machine,2010,81776,79612
15118,23476,The New Elite,2012,81777,79611
15119,23476,The Witchhunt,2013,81778,79610
15120,23476,An Epiphany of Hate,2016,81779,79609
15121,23479,From the Ash of Elders,2016,81780,79608
15122,23480,The Labyrinth of the Round Square,1994,81781,79607
15123,23480,Teplo domova vychází z pochvy,2005,81782,79606
15124,23480,Nablinkáno| nakakáno| spapáno,2010,81783,79605
15125,23481,Assim já Dizia Augusto dos Anjos,2013,81784,79604
15126,23482,Horror puro,2006,81785,79603
15127,23483,Encontrados muertos,2012,81786,79602
15128,23486,Da parte a parte,2002,81787,79601
15129,23488,Mathyr,2001,81788,79600
15130,23488,Mandraenken,2004,81789,79599
15131,23488,Kryos,2008,81790,79598
15132,23490,Сме__и не_ (Death Is Not Present),2009,81791,79597
15133,23490,__ем_ _е___,2010,81792,79596
15134,23492,Bloodthirstiness in Apathy,2002,81793,79595
15135,23492,Being,2005,81794,79594
15136,23493,10 Anos de Bestial Massacre,2004,81795,79593
15137,23493,20 Anos de Bestial Massacre,2014,81796,79592
15138,23500,Of Hope and Aspiration,2014,81797,79591
15139,23504,Burning Angels,2002,81798,79590
15140,23506,Possession of the Wretched,2016,81799,79589
15141,23507,Chained to Pain,2014,81800,79588
15142,23508,The Force,1997,81801,79587
15143,23508,Faster Disaster,1998,81802,79586
15144,23508,Death Strikes,2000,81803,79585
15145,23508,The Unmarked Graves,2003,81804,79584
15146,23508,Hammers of Mayhem,2005,81805,79583
15147,23508,Hidden Cruelty,2007,81806,79582
15148,23511,Till Death Do Us Part,2002,81807,79581
15149,23512,Flesh Made Man,2013,81808,79580
15150,23513,The Wrong Side of Capitalism,2004,81809,79579
15151,23517,Inspired Horrific,2009,81810,79578
15152,23518,Quantum Holocaust World Domination,2006,81811,79577
15153,23518,Cult,2008,81812,79576
15154,23518,Abandon All,2011,81813,79575
15155,23518,Iconoclastic,2013,81814,79574
15156,23519,Caminho do Arrependimento,2016,81815,79573
15157,23520,Organic Orchestra,2014,81816,79572
15158,23521,Insanity Echoes,2005,81817,79571
15159,23525,Woes of Mortal Devotion,2015,81818,79570
15160,23527,Soldaten des Geistes / Spirit Soldiers,2003,81819,79569
15161,23527,Gipfelstürmer / Storming the Summit,2008,81820,79568
15162,23533,Evolution Outlawed,2016,81821,79567
15163,23534,It Was to Happen Once,2010,81822,79566
15164,23536,Zwiestunde,2009,81823,79565
15165,23541,Mélancolie obsessionnelle,1997,81824,79564
15166,23544,Extention Memories,2006,81825,79563
15167,23554,Return of Death,2009,81826,79562
15168,23554,Bungkam Mulut sang Pembual,2011,81827,79561
15169,23556,Justiça,2012,81828,79560
15170,23558,Menschenfresser,2011,81829,79559
15171,23558,Der Nachzehrer,2014,81830,79558
15172,23560,Mass Crisis,2001,81831,79557
15173,23560,Utter Subordination,2007,81832,79556
15174,23563,Extreme Unction,1998,81833,79555
15175,23564,Psycho-Penetration,1998,81834,79554
15176,23564,Disgraceful Sores,2004,81835,79553
15177,23564,Final Step to Future Madness,2009,81836,79552
15178,23566,Let the Demon Speak,2013,81837,79551
15179,23566,Raping the Symbol of Humanity,2016,81838,79550
15180,23568,The Taming of the Tamer,2001,81839,79549
15181,23570,__к_овение,2015,81840,79548
15182,23571,Fear of a Metal Planet,2001,81841,79547
15183,23573,Teonanacatl,1998,81842,79546
15184,23575,Each & Every,2004,81843,79545
15185,23575,Homo Corruptus,2009,81844,79544
15186,23580,War for New World,2013,81845,79543
15187,23587,The Awakening,1990,81846,79542
15188,23587,The Treasures Within,1992,81847,79541
15189,23587,Unbound,1994,81848,79540
15190,23587,Merciless,2002,81849,79539
15191,23588,Sick Sanctities,1993,81850,79538
15192,23588,From Hell,2011,81851,79537
15193,23590,Catharsis Through Chaos,2014,81852,79536
15194,23591,Vile Extinction,2013,81853,79535
15195,23593,1,2016,81854,79534
15196,23597,Abject Offerings,1992,81855,79533
15197,23597,Coloured Funeral,1993,81856,79532
15198,23597,C.O.L.D.,1996,81857,79531
15199,23597,Sure to Be Pure,2000,81858,79530
15200,23597,Unholy Black Splendor,2013,81859,79529
15201,23597,Pathetic Divinity,2016,81860,79528
15202,23603,Fake It,2013,81861,79527
15203,23605,Coronation,2005,81862,79526
15204,23605,Antihuman Inferno,2011,81863,79525
15205,23606,Self-Convicted,2002,81864,79524
15206,23606,Crushed Inside,2004,81865,79523
15207,23606,Rejected Burden,2005,81866,79522
15208,23608,Mandal - Gate of the Calling,1998,81867,79521
15209,23610,Hymn to Abramelin,1986,81868,79520
15210,23610,Extreme Cold Weather,1987,81869,79519
15211,23610,Choir of Horrors,1991,81870,79518
15212,23610,Rotten Perish,1992,81871,79517
15213,23610,Underground,1994,81872,79516
15214,23613,Freedom for Those Who Weep!,2011,81873,79515
15215,23615,Metal Clone X,2012,81874,79514
15216,23615,Louder than Your Mother,2014,81875,79513
15217,23617,Illusions of Fire,2004,81876,79512
15218,23617,Unorthodox,2010,81877,79511
15219,23617,TEN,2014,81878,79510
15220,23618,Return to My Blood,2006,81879,79509
15221,23618,Prisoner,2010,81880,79508
15222,23624,Meta Non Grata,2005,81881,79507
15223,23624,Nitimur in Vetitum,2014,81882,79506
15224,23628,A Monument to Nothing,2007,81883,79505
15225,23630,Cráneos de guerra,2011,81884,79504
15226,23636,Micnias,1999,81885,79503
15227,23637,Donde habitan los muertos,1995,81886,79502
15228,23637,Ce Miquiztli,1998,81887,79501
15229,23637,Chiknawmiktlan,2015,81888,79500
15230,23639,Soothing Sounds for a Pleasant Evening,2005,81889,79499
15231,23642,The Dark Side of Man,1996,81890,79498
15232,23652,Back from the Goats... A GoatEborg Fairy Tale,2009,81891,79497
15233,23652,Seven... A Dinner for One,2010,81892,79496
15234,23652,Clockwork Udder,2011,81893,79495
15235,23652,Stallzeit,2013,81894,79494
15236,23652,Greatest Hits - Covered in Milk,2014,81895,79493
15237,23652,Goatgrind,2015,81896,79492
15238,23653,Never Stop the Madness,2015,81897,79491
15239,23657,Pathetic Humanity,2013,81898,79490
15240,23657,Into the Void,2016,81899,79489
15241,23659,Jumat 13 Mei,2000,81900,79488
15242,23660,In the Light of Eclipse Coming,2000,81901,79487
15243,23660,Chaos Chronicles,2002,81902,79486
15244,23660,Utopia: Formula of God,2005,81903,79485
15245,23660,Relict,2007,81904,79484
15246,23662,A Shadow at the Gallows,2007,81905,79483
15247,23664,Sinful Ways,2006,81906,79482
15248,23665,Kahos Humana,2005,81907,79481
15249,23667,Lifeless,1996,81908,79480
15250,23667,Vampires Dawn,2001,81909,79479
15251,23670,MindTech,2004,81910,79478
15252,23670,Riot Detonator,2005,81911,79477
15253,23670,Prop Agenda,2013,81912,79476
15254,23675,Abenddämmerung,2015,81913,79475
15255,23677,Gondolyn,2008,81914,79474
15256,23677,Grohnd,2010,81915,79473
15257,23678,Pantera,2002,81916,79472
15258,23678,Exile of Fear,2006,81917,79471
15259,23678,Out of the Carnage... Let Me Back In,2007,81918,79470
15260,23679,Soulmirror,2013,81919,79469
15261,23681,The Rising of the Bonesaw,2008,81920,79468
15262,23682,Fall of Life,1995,81921,79467
15263,23684,Ashes of Creation,2000,81922,79466
15264,23685,Minotaur Head,2016,81923,79465
15265,23688,Burning World,2015,81924,79464
15266,23690,Life Is Gone,2005,81925,79463
15267,23690,Last Living Man,2008,81926,79462
15268,23690,Just Hate,2012,81927,79461
15269,23690,World Without a Face,2013,81928,79460
15270,23693,...When the Sky Rained Death,2012,81929,79459
15271,23703,Immortal Land,2014,81930,79458
15272,23708,Mystic,1993,81931,79457
15273,23709,Awaiting The End,2009,81932,79456
15274,23711,Retaliate,2003,81933,79455
15275,23711,Discordia,2006,81934,79454
15276,23711,Traitors,2008,81935,79453
15277,23711,Heirs to Thievery,2010,81936,79452
15278,23711,The Killing Gods,2014,81937,79451
15279,23713,The Path Left Hidden,2011,81938,79450
15280,23714,Koukej mazat,2012,81939,79449
15281,23717,See the Evil,2010,81940,79448
15282,23718,Sickness of the Earth,2009,81941,79447
15283,23720,Miserable Miracle,2016,81942,79446
15284,23721,Archaeaeon,2008,81943,79445
15285,23721,Parasignosis,2011,81944,79444
15286,23723,In Claws of Ignorance,2009,81945,79443
15287,23725,Beinvenidas al mundo del terror,2000,81946,79442
15288,23725,Recuento de cadaveres,2004,81947,79441
15289,23725,Sang corrupta,2005,81948,79440
15290,23725,Neurofibroma mixoide,2007,81949,79439
15291,23730,Obolus,2016,81950,79438
15292,23731,Inferior Symphony,1992,81951,79437
15293,23731,In My Meditation Time,2007,81952,79436
15294,23731,Lost Firdausy,2008,81953,79435
15295,23732,Antiteos,2007,81954,79434
15296,23732,Amoralbloom,2010,81955,79433
15297,23733,U2422,2008,81956,79432
15298,23734,Cause of Infection,2005,81957,79431
15299,23735,...When War Begins...,2012,81958,79430
15300,23736,We Are at War!!!,2016,81959,79429
15301,23740,Veil of Deception,1991,81960,79428
15302,23741,Socialistica Nervosa,2011,81961,79427
15303,23746,Caged Hate,2001,81962,79426
15304,23749,Apoteoza _mierci,2009,81963,79425
15305,23749,Zgliszcza,2015,81964,79424
15306,23750,Erase You,2006,81965,79423
15307,23755,It Must Feed,2007,81966,79422
15308,23755,Alien Worm Enslavement,2008,81967,79421
15309,23756,Practice Makes Predictable,2003,81968,79420
15310,23756,Fetus of Our Demise,2008,81969,79419
15311,23760,Tales of the Macabre,1993,81970,79418
15312,23763,The Arrival,2014,81971,79417
15313,23768,Renaissance,2016,81972,79416
15314,23770,The Misery Quadrant,2011,81973,79415
15315,23771,Beyond Dark and Eternal Light...,2009,81974,79414
15316,23774,Close Your Eyes and Fade Away,2006,81975,79413
15317,23779,Psycho: Delusion,2005,81976,79412
15318,23779,Priest Hunter,2006,81977,79411
15319,23782,Grind Up Your Ass,2007,81978,79410
15320,23782,God Hates Asshole,2014,81979,79409
15321,23786,Self Inflicted,2011,81980,79408
15322,23787,Seraphim,2011,81981,79407
15323,23789,Death Anthem,1990,81982,79406
15324,23796,The Ugliest King,2012,81983,79405
15325,23797,In Times of Sorrow,2001,81984,79404
15326,23799,Hell and Damnation,2009,81985,79403
15327,23799,Damn Goat,2015,81986,79402
15328,23800,Konflik Antar Etnis,2016,81987,79401
15329,23801,Spirit of Evil,1999,81988,79400
15330,23804,Insensitivicious,2003,81989,79399
15331,23817,Orphans,2011,81990,79398
15332,23819,Morbosidad,2000,81991,79397
15333,23819,Cojete a Dios por el culo,2004,81992,79396
15334,23819,Profana la cruz del Nazareno,2008,81993,79395
15335,23819,Muerte de Cristo en Golgota,2013,81994,79394
15336,23822,Sentenciado al dolor,2015,81995,79393
15337,23826,Open the Gates,2011,81996,79392
15338,23828,Momento Mori,2004,81997,79391
15339,23828,Black Evil Master,2011,81998,79390
15340,23829,Violence| Fraud| Treachery,2012,81999,79389
15341,23830,Odio - Sonido extridente,2009,82000,79388
15342,23830,Detrimento,2011,82001,79387
15343,23832,Agnvs Dei,2009,82002,79386
15344,23834,The Insane Introduction to Decadence,2011,82003,79385
15345,23835,The Heaven's Swamp,2011,82004,79384
15346,23837,Eye Kant Rede,1999,82005,79383
15347,23839,Among Majestic Ruin,1997,82006,79382
15348,23839,Solinari,1999,82007,79381
15349,23839,Cloaked by Ages| Crowned in Earth,2004,82008,79380
15350,23841,Flames and Blood,2010,82009,79379
15351,23841,Dethroned,2011,82010,79378
15352,23841,Vers la potence,2016,82011,79377
15353,23843,Sociopath,2004,82012,79376
15354,23843,Morgue Supplier,2016,82013,79375
15355,23844,Fun with Formaldehyde,2002,82014,79374
15356,23844,Multiple Morgueazms,2004,82015,79373
15357,23849,Ungodly Rages,2003,82016,79372
15358,23849,Paroxysms of Adequacy - The Cycle Ends,2010,82017,79371
15359,23850,Sudetian Winter,2006,82018,79370
15360,23850,Arsenik Gift,2010,82019,79369
15361,23850,Legenda ska_,2016,82020,79368
15362,23851,The Anonymous,2011,82021,79367
15363,23856,Lakeside Terrorfrönt,2014,82022,79366
15364,23861,Extermination of the Dominant Species,2007,82023,79365
15365,23863,La era de la decadencia,2011,82024,79364
15366,23863,Crónicas de una muerte anunciada,2013,82025,79363
15367,23863,The Blackout,2016,82026,79362
15368,23864,The Cursed King,2010,82027,79361
15369,23865,The Chopping Block,2009,82028,79360
15370,23865,A Face of Leather,2011,82029,79359
15371,23870,The Myth of Purity,2012,82030,79358
15372,23871,Obsessive Visions,2007,82031,79357
15373,23874,Necrobutchering,2002,82032,79356
15374,23874,Receptive for Chaos,2005,82033,79355
15375,23874,Dobermann,2009,82034,79354
15376,23874,No Place to Hide,2012,82035,79353
15377,23875,No Lessons Need Learning,2014,82036,79352
15378,23876,Vesztes világ,1999,82037,79351
15379,23877,Evil Reborn,2002,82038,79350
15380,23877,Taste the Blood,2009,82039,79349
15381,23877,The Reckoning,2013,82040,79348
